787878787 | 999999999 | 122113345 | 1111111111111111111111111111111111 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123007789 | 125555789 | 123456789 | 1234156450000000000000000007878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567889 | 123444789 | 123456789 | 1234156454564655446465465487878988 | 1004 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1894 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1000004545646554464654654878789881 | 1114 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1294 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454568854464654654878999999 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123336789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1258 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123501019 | 123456789 | 123888789 | 1234156454000000465465433387878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567829 | 122222789 | 120026789 | 0101056454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
787878787 | 999999999 | 122113345 | 1111111111111111111111111111111111 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123007789 | 125555789 | 123456789 | 1234156450000000000000000007878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444757583 | 123444789 | 123456789 | 1234156454564655446465465487878988 | 1004 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1894 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1000004545646554464654654878789881 | 1114 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1294 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454568854464654654878999999 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123336789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1258 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123501019 | 123456789 | 123888789 | 1234156454000000465465433387878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567829 | 122222789 | 120026789 | 0101056454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
787878787 | 999999999 | 122113345 | 1111111111111111111111111111111111 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123007789 | 125555789 | 123456789 | 1234156450000000000000000007878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567889 | 123444789 | 123456789 | 1234156454564655446465465487878988 | 1004 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1894 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1000004545646554464654654878789881 | 1114 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1294 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454568854464654654878999999 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
121234445 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1258 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
125858585 | 123456789 | 123888789 | 1234156454000000465465433387878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567829 | 122222789 | 120026789 | 0101056454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
787878787 | 999999999 | 122113345 | 1111111111111111111111111111111111 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123007789 | 125555789 | 123456789 | 1234156450000000000000000007878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567889 | 123444789 | 123456789 | 1234156454564655446465465487878988 | 1004 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1894 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1000004545646554464654654878789881 | 1114 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1294 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454568854464654654878999999 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123336789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1258 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123501019 | 123456789 | 123888789 | 1234156454000000465465433387878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444567829 | 122222789 | 120026789 | 0101056454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
787878787 | 999999999 | 122113345 | 1111111111111111111111111111111111 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 44444444 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123856789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 0000 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 0101 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1555 | SMS-MT | 55/08/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444546789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1984 | SMS-MT | 01/09/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 0934 | SMS-MT | 65/MM/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | 12/MM/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | 18/MM/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
112333789 | 123456789 | 123456789 | 123415000012423423400000000000000 | 1234 | SMS-MT | DD/MM/2018 | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878 
123456789 | 123456789 | 123456789 | 123418888888888888888885487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444569789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234555555555555555555565487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123116789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 123415#################65487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878 
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
999999989 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
196858689 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
44456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 12341564#$#^5&3#(3#3&5465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123333789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
122333789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
444356789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
122256789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
126666789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
44456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
122322789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123553789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
44456789 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 111456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 1185 | 9878
123456789 | 123456789 | 555456789 | 100000454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456777 | 123456789 | 123456789 | 1234156454564655446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
123456789 | 123456789 | 123456789 | 123415645456885446465465487878988 | 1234 | SMS-MT | DD/MM/YYYY | HH:MM:SS | 56858 | 17000 | 5000 | 8585 | 9878
